Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-03-08T21:56:23.402Z","Included","composer-1.5","No","0","790","110144","609","111543","Included"
"2026-03-08T21:55:40.010Z","Included","composer-1.5","No","0","5785","424128","574","430487","Included"
"2026-03-08T21:49:56.229Z","Included","composer-1.5","No","0","100742","2681856","33012","2815610","Included"
"2026-03-08T21:45:47.310Z","Included","composer-1.5","No","0","40538","1334400","7380","1382318","Included"
"2026-03-08T21:43:56.562Z","Included","composer-1.5","No","0","3631","812096","4321","820048","Included"
"2026-03-08T21:40:12.780Z","Included","composer-1.5","No","0","10421","1806272","12068","1828761","Included"
"2026-03-08T21:37:07.463Z","Included","composer-1.5","No","0","3071","401792","2079","406942","Included"
"2026-03-08T21:35:14.436Z","Included","composer-1.5","No","0","5348","644128","1565","651041","Included"
"2026-03-08T21:32:31.976Z","Included","composer-1.5","No","0","3316","853376","4812","861504","Included"
"2026-03-08T21:30:58.064Z","Included","composer-1.5","No","0","1929","348768","766","351463","Included"
"2026-03-08T21:26:47.989Z","Included","composer-1.5","No","0","14915","1490048","10598","1515561","Included"
"2026-03-08T21:23:54.441Z","Included","composer-1.5","No","0","4545","348672","1299","354516","Included"
"2026-03-08T21:20:47.848Z","Included","composer-1.5","No","0","11862","694720","9240","715822","Included"
"2026-03-08T21:16:38.800Z","Included","composer-1.5","No","0","6145","182592","1157","189894","Included"
"2026-03-08T21:16:01.898Z","Included","composer-1.5","No","0","9048","170720","1148","180916","Included"
"2026-03-08T21:15:25.887Z","Included","composer-1.5","No","0","23155","199552","1126","223833","Included"
"2026-03-08T21:12:52.218Z","Included","composer-1.5","No","0","36550","257120","5036","298706","Included"
"2026-03-08T21:08:29.536Z","Included","composer-1.5","No","0","75026","468224","10596","553846","Included"
"2026-03-08T21:07:18.698Z","Errored, No Charge","composer-1.5","No","0","7313","11136","625","19074","-"
"2026-03-08T21:03:42.530Z","Included","composer-1.5","No","0","38414","1406944","7023","1452381","Included"
"2026-03-08T21:02:23.808Z","Included","composer-1.5","No","0","8911","324288","1706","334905","Included"
"2026-03-08T20:57:18.575Z","Included","composer-1.5","No","0","725","160576","464","161765","Included"
"2026-03-08T20:55:17.092Z","Included","composer-1.5","No","0","1965","635808","1981","639754","Included"
"2026-03-08T20:53:16.243Z","Included","composer-1.5","No","0","8041","921408","1475","930924","Included"
"2026-03-08T20:48:22.201Z","Included","composer-1.5","No","0","18658","579296","3123","601077","Included"
"2026-03-08T20:46:57.704Z","Included","composer-1.5","No","0","11084","715136","4244","730464","Included"
"2026-03-08T20:45:45.348Z","Included","composer-1.5","No","0","10502","680896","2150","693548","Included"
"2026-03-08T20:44:27.334Z","Included","composer-1.5","No","0","948","267712","1330","269990","Included"
"2026-03-08T20:43:17.331Z","Included","composer-1.5","No","0","11637","635904","3861","651402","Included"
"2026-03-08T20:41:58.213Z","Included","composer-1.5","No","0","3733","487168","3208","494109","Included"
"2026-03-08T20:40:01.583Z","Included","composer-1.5","No","0","24468","1015360","6540","1046368","Included"
"2026-03-08T20:36:32.187Z","Included","composer-1.5","No","0","45702","812608","11189","869499","Included"
"2026-03-08T20:31:32.546Z","Included","composer-1.5","No","0","44768","297856","8444","351068","Included"
"2026-03-08T20:25:06.432Z","Included","composer-1.5","No","0","5419","251776","6266","263461","Included"
"2026-03-08T20:22:06.714Z","Included","composer-1.5","No","0","39502","116416","6519","162437","Included"
"2026-03-08T20:15:27.383Z","Included","composer-1.5","No","0","215274","1000288","7635","1223197","Included"
"2026-03-08T19:41:50.418Z","Included","composer-1.5","No","0","4405","1877344","4122","1885871","Included"
"2026-03-08T19:36:42.912Z","Included","composer-1.5","No","0","62","165408","364","165834","Included"
"2026-03-08T19:34:41.783Z","Included","composer-1.5","No","0","53912","1217888","7704","1279504","Included"
"2026-03-08T19:16:02.854Z","Included","composer-1.5","No","0","19407","1572416","4555","1596378","Included"
"2026-03-08T19:08:50.402Z","Included","composer-1.5","No","0","71441","652928","3956","728325","Included"
"2026-03-06T20:18:12.343Z","Included","composer-1.5","No","0","23708","457760","3190","484658","Included"
"2026-03-06T20:14:25.647Z","Included","composer-1.5","No","0","81658","1617056","13487","1712201","Included"
"2026-03-06T20:01:39.444Z","Included","composer-1.5","No","0","432479","7533536","42213","8008228","Included"
"2026-03-06T19:59:00.251Z","Included","composer-1.5","No","0","88492","879840","4761","973093","Included"
"2026-03-06T19:50:31.895Z","On-Demand","claude-4.6-opus-high-thinking","No","92896","20","1736648","23303","1852867","2.03"
"2026-03-06T19:45:12.555Z","Included","composer-1.5","No","0","121915","600544","15402","737861","Included"
"2026-03-06T19:42:45.097Z","Included","composer-1.5","No","0","44915","1304576","7693","1357184","Included"
"2026-03-06T19:37:48.926Z","Included","composer-1.5","No","0","1905","680096","2686","684687","Included"
"2026-03-06T19:25:25.172Z","Included","composer-1.5","No","0","1532","500160","858","502550","Included"
"2026-03-06T19:23:21.913Z","Included","composer-1.5","No","0","19089","2172800","9704","2201593","Included"
"2026-03-06T19:16:11.257Z","Included","composer-1.5","No","0","125533","690912","1341","817786","Included"
"2026-03-06T16:03:38.053Z","Included","composer-1.5","No","0","732","127936","934","129602","Included"
"2026-03-06T16:03:05.252Z","Included","composer-1.5","No","0","767","126624","589","127980","Included"
"2026-03-06T15:59:18.124Z","Included","composer-1.5","No","0","35786","535168","3443","574397","Included"
"2026-03-06T15:51:52.773Z","Included","composer-1.5","No","0","46936","1706592","10099","1763627","Included"
"2026-03-06T15:50:24.618Z","Included","composer-1.5","No","0","43175","779328","7238","829741","Included"
"2026-03-06T15:44:21.626Z","Included","composer-1.5","No","0","96876","595584","4595","697055","Included"
"2026-03-06T15:36:11.219Z","Included","composer-1.5","No","0","64741","682080","8391","755212","Included"
"2026-03-06T15:24:58.764Z","Included","composer-1.5","No","0","51837","3828608","33227","3913672","Included"
"2026-03-06T15:24:21.088Z","Included","composer-1.5","No","0","53474","12160","2084","67718","Included"
"2026-03-06T15:23:13.977Z","Included","composer-1.5","No","0","137397","327520","9401","474318","Included"
"2026-03-06T15:17:01.735Z","Included","composer-1.5","No","0","56307","6209696","23813","6289816","Included"
"2026-03-06T15:15:46.731Z","Included","composer-1.5","No","0","79997","127360","6500","213857","Included"
"2026-03-06T15:15:33.786Z","Included","composer-1.5","No","0","103834","351360","5460","460654","Included"
"2026-03-06T15:14:23.074Z","Included","composer-1.5","No","0","17341","568608","4285","590234","Included"
"2026-03-06T15:12:04.027Z","Included","composer-1.5","No","0","70197","586464","4733","661394","Included"
"2026-03-06T14:54:45.406Z","Included","composer-1.5","No","0","96415","361792","3759","461966","Included"
"2026-03-06T00:56:09.304Z","Included","composer-1.5","No","0","5712","125632","2475","133819","Included"
"2026-03-06T00:54:18.414Z","Included","composer-1.5","No","0","7044","249184","783","257011","Included"
"2026-03-06T00:53:08.763Z","Included","composer-1.5","No","0","3424","363936","1610","368970","Included"
"2026-03-06T00:51:13.857Z","Included","composer-1.5","No","0","4532","568800","4800","578132","Included"
"2026-03-06T00:40:11.259Z","Included","composer-1.5","No","0","1318","326784","1580","329682","Included"
"2026-03-06T00:37:50.912Z","Included","composer-1.5","No","0","3229","835776","4215","843220","Included"
"2026-03-06T00:37:32.037Z","Included","composer-1.5","No","0","391","100864","158","101413","Included"
"2026-03-06T00:32:00.705Z","Included","composer-1.5","No","0","86482","594304","3601","684387","Included"
"2026-03-06T00:18:11.606Z","Errored, No Charge","composer-1.5","No","0","0","0","0","0","-"
"2026-03-06T00:16:05.972Z","Included","composer-1.5","No","0","238","190240","555","191033","Included"
"2026-03-06T00:14:15.203Z","Included","composer-1.5","No","0","6253","984032","6327","996612","Included"
"2026-03-06T00:13:13.978Z","Included","composer-1.5","No","0","303","83264","850","84417","Included"
"2026-03-06T00:12:36.378Z","Included","composer-1.5","No","0","70808","91808","1421","164037","Included"
"2026-03-05T23:21:26.472Z","Included","composer-1.5","No","0","3500","456160","5113","464773","Included"
"2026-03-05T23:20:30.227Z","Included","composer-1.5","No","0","2506","269760","2972","275238","Included"
"2026-03-05T23:19:40.415Z","Included","composer-1.5","No","0","923","194176","998","196097","Included"
"2026-03-05T23:19:07.752Z","Included","composer-1.5","No","0","621","61824","1438","63883","Included"
"2026-03-05T23:18:44.815Z","Included","composer-1.5","No","0","2404","116544","1827","120775","Included"
"2026-03-05T23:18:25.624Z","Included","composer-1.5","No","0","1093","173568","840","175501","Included"
"2026-03-05T23:16:35.092Z","Included","composer-1.5","No","0","9858","204864","4708","219430","Included"
"2026-03-05T23:15:47.483Z","Included","composer-1.5","No","0","11002","273760","4212","288974","Included"
"2026-03-05T23:14:12.934Z","Included","composer-1.5","No","0","2003","126240","895","129138","Included"
"2026-03-05T23:13:29.500Z","Included","composer-1.5","No","0","2998","114208","1188","118394","Included"
"2026-03-05T23:08:42.393Z","Included","composer-1.5","No","0","3708","102880","1855","108443","Included"
"2026-03-05T23:07:35.404Z","Included","composer-1.5","No","0","1488","98816","342","100646","Included"
"2026-03-05T23:06:57.836Z","Included","composer-1.5","No","0","3858","59936","844","64638","Included"
"2026-03-05T23:04:08.937Z","Included","composer-1.5","No","0","11062","47360","1585","60007","Included"
"2026-03-05T23:03:33.313Z","Included","composer-1.5","No","0","26154","132640","2803","161597","Included"
"2026-03-05T23:02:39.111Z","Included","composer-1.5","No","0","37698","168032","6656","212386","Included"
"2026-03-05T15:21:00.688Z","Included","composer-1.5","No","0","81316","1335456","10456","1427228","Included"
"2026-03-05T15:18:20.374Z","Included","composer-1.5","No","0","7297","2023584","4890","2035771","Included"
"2026-03-05T15:16:32.704Z","Included","composer-1.5","No","0","3247","1571744","6607","1581598","Included"
"2026-03-05T15:15:20.339Z","Included","composer-1.5","No","0","8822","1164256","6336","1179414","Included"
"2026-03-05T15:12:52.262Z","Included","composer-1.5","No","0","362","274528","668","275558","Included"
"2026-03-05T15:09:45.477Z","Included","composer-1.5","No","0","116676","1679168","9827","1805671","Included"
"2026-03-05T13:50:12.338Z","Included","composer-1.5","No","0","22373","417600","2480","442453","Included"
"2026-03-05T13:48:55.321Z","Included","composer-1.5","No","0","1088","158560","458","160106","Included"
"2026-03-05T13:47:51.486Z","Included","composer-1.5","No","0","21965","577504","6029","605498","Included"
"2026-03-05T13:45:54.551Z","Included","composer-1.5","No","0","23889","598176","5098","627163","Included"
"2026-03-05T13:44:39.977Z","Included","composer-1.5","No","0","1917","150784","519","153220","Included"
"2026-03-05T13:44:04.663Z","Included","composer-1.5","No","0","572","99168","733","100473","Included"
"2026-03-05T13:43:27.597Z","Included","composer-1.5","No","0","5562","138208","1139","144909","Included"
"2026-03-05T13:42:54.181Z","Included","composer-1.5","No","0","2256","88704","981","91941","Included"
"2026-03-05T13:41:24.969Z","Included","composer-1.5","No","0","87510","321376","6890","415776","Included"
"2026-03-05T13:38:42.278Z","Included","composer-1.5","No","0","27934","631776","2752","662462","Included"
"2026-03-05T13:36:14.234Z","Included","composer-1.5","No","0","7544","909600","1760","918904","Included"
"2026-03-05T13:35:30.115Z","Included","composer-1.5","No","0","6040","867712","2573","876325","Included"
"2026-03-05T13:34:42.754Z","Included","composer-1.5","No","0","1650","501216","1951","504817","Included"
"2026-03-05T13:24:26.058Z","Included","composer-1.5","No","0","2677","819744","1766","824187","Included"
"2026-03-05T13:21:41.081Z","Included","composer-1.5","No","0","20498","2296032","5447","2321977","Included"
"2026-03-05T13:21:23.201Z","Included","composer-1.5","No","0","470","408256","619","409345","Included"
"2026-03-05T13:19:41.338Z","Included","composer-1.5","No","0","5793","1192128","2777","1200698","Included"
"2026-03-05T13:17:57.994Z","Included","composer-1.5","No","0","1099","377408","1684","380191","Included"
"2026-03-05T13:17:08.487Z","Included","composer-1.5","No","0","1536","493664","1187","496387","Included"
"2026-03-05T13:16:00.441Z","Included","composer-1.5","No","0","462","243200","901","244563","Included"
"2026-03-05T13:15:14.107Z","Included","composer-1.5","No","0","6181","583552","2120","591853","Included"
"2026-03-05T13:13:53.846Z","Included","composer-1.5","No","0","2258","332640","1201","336099","Included"
"2026-03-05T13:13:02.921Z","Included","composer-1.5","No","0","1559","651872","1000","654431","Included"
"2026-03-05T13:12:29.070Z","Included","composer-1.5","No","0","2381","421056","1850","425287","Included"
"2026-03-05T13:11:58.350Z","Included","composer-1.5","No","0","832","308448","389","309669","Included"
"2026-03-05T13:09:40.050Z","Included","composer-1.5","No","0","3503","796928","2356","802787","Included"
"2026-03-05T13:05:48.244Z","Included","composer-1.5","No","0","3698","277792","2677","284167","Included"
"2026-03-05T13:05:18.048Z","Included","composer-1.5","No","0","1129","178848","381","180358","Included"
"2026-03-05T13:04:42.481Z","Included","composer-1.5","No","0","199","88768","357","89324","Included"
"2026-03-05T13:04:15.120Z","Included","composer-1.5","No","0","278","177056","208","177542","Included"
"2026-03-05T13:03:33.235Z","Included","composer-1.5","No","0","1658","258112","1813","261583","Included"
"2026-03-05T13:03:03.160Z","Included","composer-1.5","No","0","1331","334976","1268","337575","Included"
"2026-03-05T13:02:19.039Z","Included","composer-1.5","No","0","2401","241216","1293","244910","Included"
"2026-03-05T13:00:38.723Z","Included","composer-1.5","No","0","13634","803680","4476","821790","Included"
"2026-03-05T12:58:19.101Z","Included","composer-1.5","No","0","1687","241216","1049","243952","Included"
"2026-03-05T12:57:46.487Z","Included","composer-1.5","No","0","46576","227936","1576","276088","Included"
"2026-03-05T01:23:52.781Z","Included","composer-1.5","No","0","39546","143968","2125","185639","Included"
"2026-03-05T01:11:57.623Z","On-Demand","claude-4.6-opus-high-thinking","No","15939","183226","1327648","18657","1545470","0.99"
"2026-03-05T01:11:00.478Z","Errored, No Charge","claude-4.6-opus-high-thinking","No","0","0","0","0","0","-"
"2026-03-05T01:10:44.497Z","Included","composer-1.5","No","0","556","348736","367","349659","Included"
"2026-03-05T01:08:27.916Z","Included","composer-1.5","No","0","6459","1688512","10290","1705261","Included"
"2026-03-05T01:07:30.438Z","Included","composer-1.5","No","0","14404","586272","2899","603575","Included"
"2026-03-05T01:05:41.312Z","Included","composer-1.5","No","0","15204","1876800","10740","1902744","Included"
"2026-03-05T01:03:00.458Z","Included","composer-1.5","No","0","21000","701504","3471","725975","Included"
"2026-03-05T01:02:07.060Z","Included","composer-1.5","No","0","2373","457952","1727","462052","Included"
"2026-03-05T00:56:38.768Z","Included","composer-1.5","No","0","2566","1444416","1550","1448532","Included"
"2026-03-05T00:54:49.742Z","Included","composer-1.5","No","0","6761","311392","1416","319569","Included"
"2026-03-05T00:54:05.158Z","Included","composer-1.5","No","0","975","201184","286","202445","Included"
"2026-03-05T00:53:26.006Z","Included","composer-1.5","No","0","69105","130496","496","200097","Included"
"2026-03-05T00:51:47.959Z","Included","composer-1.5","No","0","17799","1170272","8117","1196188","Included"
"2026-03-05T00:49:02.601Z","Included","composer-1.5","No","0","38143","1866432","18180","1922755","Included"
"2026-03-05T00:47:29.776Z","Included","composer-1.5","No","0","44473","178688","4522","227683","Included"
"2026-03-05T00:43:27.465Z","Included","composer-1.5","No","0","7920","553600","1820","563340","Included"
"2026-03-05T00:38:48.576Z","Included","composer-1.5","No","0","12330","848992","6306","867628","Included"
"2026-03-05T00:35:19.503Z","Included","composer-1.5","No","0","8353","1244256","4141","1256750","Included"
"2026-03-05T00:32:10.774Z","Included","composer-1.5","No","0","62628","522176","1311","586115","Included"
"2026-03-05T00:27:50.983Z","Included","composer-1.5","No","0","100917","1732544","14770","1848231","Included"
"2026-03-05T00:24:49.907Z","Included","composer-1.5","No","0","314751","180512","25605","520868","Included"
"2026-03-05T00:24:45.495Z","Errored, No Charge","composer-1.5","No","0","0","0","0","0","-"
"2026-03-05T00:22:55.620Z","Included","auto","No","0","7519","1026560","3370","1037449","Included"
"2026-03-05T00:12:11.767Z","Included","auto","No","0","15158","1788416","5474","1809048","Included"
"2026-03-05T00:08:34.356Z","Included","auto","No","0","146082","778240","1959","926281","Included"
"2026-03-05T00:01:29.182Z","Included","composer-1.5","No","0","1465","1198688","2319","1202472","Included"
"2026-03-04T23:58:16.780Z","Included","composer-1.5","No","0","2105","585088","2124","589317","Included"
"2026-03-04T23:55:38.305Z","Included","composer-1.5","No","0","241","143744","526","144511","Included"
"2026-03-04T23:53:02.340Z","Included","composer-1.5","No","0","132036","11136","619","143791","Included"
"2026-03-04T23:51:55.463Z","Included","auto","No","0","9537","132608","731","142876","Included"
"2026-03-04T23:42:41.472Z","Included","auto","No","0","35717","2132992","12056","2180765","Included"
"2026-03-04T23:40:28.348Z","Included","auto","No","0","10262","681984","3151","695397","Included"
"2026-03-04T23:38:38.941Z","Included","auto","No","0","10110","706048","2590","718748","Included"
"2026-03-04T23:37:05.341Z","Included","auto","No","0","6210","324096","2938","333244","Included"
"2026-03-04T23:35:44.300Z","Included","auto","No","0","8055","448512","2950","459517","Included"
"2026-03-04T23:31:50.165Z","Included","auto","No","0","14253","730624","5517","750394","Included"
"2026-03-04T23:15:43.808Z","Included","auto","No","0","46898","682496","16916","746310","Included"
"2026-03-04T23:14:07.335Z","Included","auto","No","0","21215","1140224","6500","1167939","Included"
"2026-03-04T23:10:25.523Z","Included","auto","No","0","23031","1481728","9137","1513896","Included"
"2026-03-04T23:09:23.217Z","Included","auto","No","0","4675","613376","1871","619922","Included"
"2026-03-04T23:05:41.744Z","Included","auto","No","0","6068","443904","3024","452996","Included"
"2026-03-04T22:58:54.915Z","Included","auto","No","0","137786","589824","3895","731505","Included"
"2026-03-04T22:51:52.114Z","Included","auto","No","0","597","141312","151","142060","Included"
"2026-03-04T22:51:27.730Z","Included","auto","No","0","7321","134144","307","141772","Included"
"2026-03-04T22:50:05.501Z","Included","auto","No","0","1800","132608","746","135154","Included"
"2026-03-04T22:48:33.856Z","Included","auto","No","0","2110","262656","817","265583","Included"
"2026-03-04T22:47:18.741Z","Included","auto","No","0","2085","259584","664","262333","Included"
"2026-03-04T22:46:33.669Z","Included","auto","No","0","3295","382976","943","387214","Included"
"2026-03-04T22:42:23.070Z","Included","auto","No","0","852","125952","463","127267","Included"
"2026-03-04T22:41:32.456Z","Included","auto","No","0","11520","362496","2311","376327","Included"
"2026-03-04T22:40:11.363Z","Included","auto","No","0","110616","365056","2446","478118","Included"
"2026-03-04T22:38:24.979Z","Included","auto","No","0","104866","236544","2062","343472","Included"
"2026-03-04T19:56:31.080Z","Included","auto","No","0","164011","370688","6330","541029","Included"
"2026-03-04T19:51:14.579Z","Included","auto","No","0","19353","481792","1659","502804","Included"
"2026-03-04T19:49:48.151Z","Included","auto","No","0","32732","178176","2591","213499","Included"
"2026-03-04T19:47:45.275Z","Included","composer-1.5","No","0","39076","273920","2419","315415","Included"
"2026-03-04T19:45:41.331Z","Included","composer-1.5","No","0","19447","69664","1392","90503","Included"
"2026-03-04T19:44:18.343Z","Included","composer-1.5","No","0","21633","1948352","6197","1976182","Included"
"2026-03-04T19:43:27.219Z","Included","composer-1.5","No","0","17510","467584","1067","486161","Included"
"2026-03-04T19:35:15.462Z","Included","composer-1.5","No","0","106968","3382624","28835","3518427","Included"
"2026-03-04T19:31:02.146Z","Included","auto","No","0","43782","162816","4960","211558","Included"
"2026-03-04T19:30:44.462Z","Included","auto","No","0","74008","306688","7375","388071","Included"
"2026-03-04T19:15:14.884Z","Included","auto","No","0","128902","2055680","31882","2216464","Included"
"2026-03-04T19:13:38.130Z","Included","auto","No","0","13279","304640","2775","320694","Included"
"2026-03-04T19:11:25.055Z","Included","auto","No","0","12698","1327104","6377","1346179","Included"
"2026-03-04T19:08:17.097Z","Included","auto","No","0","12694","1100288","5254","1118236","Included"
"2026-03-04T19:05:31.449Z","Included","auto","No","0","49583","830976","6198","886757","Included"
"2026-03-04T19:01:24.470Z","Included","auto","No","0","122206","881152","10580","1013938","Included"
"2026-03-04T18:59:24.387Z","Included","auto","No","0","63179","14592","1634","79405","Included"
"2026-03-04T18:31:37.788Z","Included","auto","No","0","24629","459904","1350","485883","Included"
"2026-03-04T18:28:53.031Z","Included","auto","No","0","4897","244224","850","249971","Included"
"2026-03-04T18:27:18.128Z","Included","auto","No","0","69800","10752","991","81543","Included"
"2026-03-04T18:26:16.866Z","Included","auto","No","0","2888","155648","531","159067","Included"
"2026-03-04T18:21:43.964Z","Included","auto","No","0","69826","1105920","8840","1184586","Included"
"2026-03-04T18:14:31.509Z","Included","auto","No","0","30793","95744","3108","129645","Included"
"2026-03-04T18:13:52.768Z","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2026-03-04T18:04:10.061Z","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2026-03-04T18:02:10.994Z","Included","auto","No","0","75930","867584","2447","945961","Included"
"2026-03-04T17:45:29.384Z","Included","auto","No","0","60847","1991296","2293","2054436","Included"
"2026-03-04T17:40:27.289Z","Included","auto","No","0","102853","2555008","7037","2664898","Included"
"2026-03-04T17:34:58.013Z","Included","auto","No","0","633810","1629696","3877","2267383","Included"
"2026-03-04T17:26:04.266Z","Included","auto","No","0","672668","2424320","7596","3104584","Included"
"2026-03-04T17:20:55.860Z","Included","auto","No","0","37142","2691968","5704","2734814","Included"
"2026-03-04T17:13:59.345Z","Included","auto","No","0","13034","42496","908","56438","Included"
"2026-03-04T17:11:59.723Z","Included","auto","No","0","9463","161920","215","171598","Included"
"2026-03-04T17:09:11.723Z","Included","auto","No","0","40068","2465920","4735","2510723","Included"
"2026-03-04T17:05:55.865Z","Included","auto","No","0","78409","1831168","4201","1913778","Included"
"2026-03-04T16:57:00.110Z","Included","auto","No","0","160263","3468544","16466","3645273","Included"
"2026-03-04T16:54:52.902Z","Included","auto","No","0","25758","816256","4639","846653","Included"
"2026-03-04T16:51:50.634Z","Included","auto","No","0","36363","647040","4018","687421","Included"
"2026-03-04T16:49:21.927Z","Included","auto","No","0","112976","938752","3858","1055586","Included"
"2026-03-04T16:47:28.292Z","Included","auto","No","0","76634","14592","3496","94722","Included"
"2026-03-04T16:44:54.347Z","Included","auto","No","0","75644","14592","582","90818","Included"
"2026-03-04T01:24:53.508Z","Included","auto","No","0","87781","205312","533","293626","Included"
"2026-03-04T01:07:07.187Z","Included","auto","No","0","5641","277504","1873","285018","Included"
"2026-03-04T01:06:07.387Z","Included","auto","No","0","5479","351232","1379","358090","Included"
"2026-03-04T00:53:39.625Z","Included","auto","No","0","15762","808448","5647","829857","Included"
"2026-03-04T00:53:07.857Z","Included","auto","No","0","0","0","0","0","Included"
"2026-03-04T00:40:48.274Z","Included","auto","No","0","353636","1340416","31331","1725383","Included"
"2026-03-04T00:14:40.266Z","Included","composer-1.5","No","0","59220","163712","5737","228669","Included"
"2026-03-04T00:12:20.162Z","On-Demand","claude-4.6-opus-high-thinking","No","89947","38","3223513","15169","3328667","2.55"
"2026-03-03T23:43:38.375Z","Included","composer-1.5","No","0","55586","69504","3520","128610","Included"
"2026-03-03T23:43:34.102Z","Included","composer-1.5","No","0","42552","57856","8622","109030","Included"
"2026-03-03T23:43:09.315Z","On-Demand","claude-4.6-opus-high-thinking","No","58192","14","426589","8747","493542","0.80"
"2026-03-03T23:34:53.860Z","On-Demand","claude-4.6-opus-high-thinking","No","325016","4","357710","501","683231","4.44"
"2026-03-03T23:30:18.927Z","On-Demand","claude-4.6-opus-high-thinking","No","37471","30","3377640","9027","3424168","2.15"
"2026-03-03T23:28:27.001Z","On-Demand","claude-4.6-opus-high-thinking","No","88371","6","113122","3132","204631","0.69"
"2026-03-03T23:26:32.150Z","On-Demand","claude-4.6-opus-high-thinking","No","79530","8","469346","4904","553788","0.85"
"2026-03-03T23:18:27.170Z","Included","auto","No","0","55416","435712","6393","497521","Included"
"2026-03-03T23:12:17.874Z","Included","auto","No","0","2114","39936","793","42843","Included"
"2026-03-03T23:09:32.586Z","Included","auto","No","0","20972","1375232","7289","1403493","Included"
"2026-03-03T22:43:43.618Z","Included","auto","No","0","32212","2247168","9838","2289218","Included"
"2026-03-03T22:40:00.457Z","Included","auto","No","0","10010","651776","1634","663420","Included"
"2026-03-03T22:37:20.260Z","Included","auto","No","0","115475","862208","3411","981094","Included"
"2026-03-03T22:28:32.726Z","Included","auto","No","0","2284","539776","907","542967","Included"
"2026-03-03T22:27:29.270Z","Included","auto","No","0","74328","14592","631","89551","Included"
"2026-03-03T19:36:26.935Z","Included","auto","No","0","2300","173696","1176","177172","Included"
"2026-03-03T19:34:29.451Z","Included","auto","No","0","7175","79104","711","86990","Included"
"2026-03-03T19:31:42.032Z","On-Demand","claude-4.6-opus-high-thinking","No","117713","4","149679","2064","269460","0.86"
"2026-03-03T19:28:28.490Z","Included","auto","No","0","5896","235904","1547","243347","Included"
"2026-03-03T19:25:43.134Z","Included","auto","No","0","5974","150784","2418","159176","Included"
"2026-03-03T19:21:53.903Z","Included","auto","No","0","3546","291584","2438","297568","Included"
"2026-03-03T19:18:12.041Z","Included","auto","No","0","1282","70016","1222","72520","Included"
"2026-03-03T19:15:16.077Z","Included","auto","No","0","1592","68480","1571","71643","Included"
"2026-03-03T19:07:31.985Z","Included","auto","No","0","1211","67328","214","68753","Included"
"2026-03-03T19:06:33.561Z","Included","auto","No","0","6067","61312","700","68079","Included"
"2026-03-03T18:49:39.070Z","Included","auto","No","0","51947","139264","783","191994","Included"
"2026-03-03T18:29:01.152Z","On-Demand","claude-4.6-opus-high-thinking","No","112411","23587","2975539","49055","3160592","3.25"
"2026-03-03T18:23:49.998Z","On-Demand","claude-4.6-opus-high-thinking","No","17448","138581","1086546","14399","1256974","0.91"
"2026-03-03T18:21:08.425Z","On-Demand","claude-4.6-opus-high-thinking","No","18989","7","841174","1814","861984","0.58"
"2026-03-03T18:19:13.999Z","On-Demand","claude-4.6-opus-high-thinking","No","5263","4","300550","773","306590","0.20"
"2026-03-03T18:18:09.477Z","On-Demand","claude-4.6-opus-high-thinking","No","5930","5","436664","930","443529","0.28"
"2026-03-03T18:14:40.455Z","On-Demand","claude-4.6-opus-high-thinking","No","125950","9","853025","7357","986341","1.40"
"2026-03-03T18:11:50.280Z","On-Demand","claude-4.6-opus-high-thinking","No","117049","9","799006","4490","920554","1.24"
"2026-03-03T18:10:52.450Z","On-Demand","claude-4.6-opus-high-thinking","No","100678","7","478087","1090","579862","0.90"
"2026-03-03T18:03:35.592Z","On-Demand","claude-4.6-opus-high-thinking","No","12034","6107","520232","10750","549123","0.60"
"2026-03-03T17:58:27.060Z","Included","claude-4.6-opus-high-thinking","No","82765","15","1155022","10135","1247937","Included"
"2026-03-03T17:51:08.645Z","Included","auto","No","0","3851","125696","2736","132283","Included"
"2026-03-03T17:48:30.220Z","Included","auto","No","0","1027","61184","723","62934","Included"
"2026-03-03T17:27:02.494Z","Included","auto","No","0","46765","14592","408","61765","Included"
"2026-03-03T17:12:27.077Z","Included","claude-4.6-opus-high-thinking","No","15272","25","1568606","7422","1591325","Included"
"2026-03-03T17:11:43.649Z","Included","claude-4.6-opus-high-thinking","No","42604","3","16827","12","59446","Included"
"2026-03-03T15:42:46.149Z","Included","claude-4.6-opus-high-thinking","No","206858","142885","5724861","18185","6092789","Included"
"2026-03-03T15:30:24.051Z","Included","claude-4.6-opus-high-thinking","No","247695","11","742351","6712","996769","Included"
"2026-03-03T15:23:49.331Z","Included","auto","No","0","169346","312320","4777","486443","Included"
"2026-03-03T14:40:21.719Z","Included","claude-4.6-sonnet-medium-thinking","No","130836","42","4310346","43159","4484383","Included"
"2026-03-03T14:25:52.305Z","Included","claude-4.6-opus-high-thinking","No","78374","3667","836676","19402","938119","Included"
"2026-03-03T14:23:00.525Z","Included","claude-4.6-opus-high-thinking","No","176672","6845","171347","12293","367157","Included"
"2026-03-03T14:21:16.164Z","Included","claude-4.6-opus-high-thinking","No","4907","6711","1674123","29506","1715247","Included"
